SOL_Japanese_P, SOL_Se_As_A_L_Tagal_F, SEO_Persons, SOL_Greek_M, SOL_Greek_F, SOL_Aus_Indig_Lang_P, SOL_Chin_lang_Tot_P, SOL_Se_As_A_L_Othr_P, SOL_Chin_lang_Tot_M, SOL_Aus_Indig_Lang_M, SOL_Japanese_F, SOL_Se_As_A_L_Tagal_P, SOL_Aus_Indig_Lang_F, SOL_In_Ar_Lang_Punj_P, SOL_Chin_lang_Tot_F, SOL_Se_As_A_L_Tagal_M, SOL_Japanese_M, SOL_Se_As_A_L_Filipino_F, SOL_Arabic_M, SOL_Se_As_A_L_Indon_F, SOL_Se_As_A_L_Othr_F, SOL_Arabic_P, SOL_Se_As_A_L_Filipino_P, SOL_Arabic_F, SOL_Se_As_A_L_Filipino_M, SOL_Russian_M, SOL_Russian_P, SOL_Se_As_A_L_Othr_M, SOL_Se_As_A_L_Indon_M, SOL_Se_As_A_L_Indon_P, SOL_Chin_lang_Mand_F, SOL_Russian_F, SOL_Greek_P, SOL_Chin_lang_Other_F, Language_spoken_home_ns_M, SEO_Males, SOL_Ir_La_Pe_excl_Da_P, SOL_Ir_La_Pe_excl_Da_M, SOL_Ir_La_Pe_excl_Da_F, SOL_Tamil_F, Language_spoken_home_ns_F, SOL_French_M, SOL_Maltese_M, SOL_Dutch_M, SOL_Chin_lang_Mand_P, SOL_Maltese_P, SOL_Dutch_F, SOL_Irani_Lan_Othr_F, SOL_French_F, SOL_Chin_lang_Mand_M, SOL_Italian_F, SOL_Chin_lang_Other_M, SOL_Maltese_F, SOL_French_P, SOL_Irani_Lan_Othr_M, SOL_Dutch_P, SOL_Chin_lang_Other_P, SOL_Italian_M, SOL_Other_P, SOL_Irani_Lan_Othr_P, SOL_Ir_Lang_Dari_F, SOL_Italian_P, SOL_In_Ar_Lang_Punj_M, SOL_Portuguese_F, SOL_In_Ar_Lang_Punj_F, SOL_Ir_Lang_Dari_M, SOL_Ir_Lang_Dari_P, SOL_Khmer_F, SOL_Tamil_P, SOL_In_Ar_Lang_Tot_P, SOL_Tamil_M, SOL_In_Ar_Lang_Othr_F, SOL_In_Ar_Lang_Tot_M, SOL_Portuguese_P, SOL_Khmer_P, SOL_Other_F, SOL_In_Ar_Lang_Othr_M, SOL_Khmer_M, SOL_Other_M, SOL_In_Ar_Lang_Tot_F, SOL_In_Ar_Lang_Othr_P, SOL_Portuguese_M, SOL_Macedonian_F, SOL_Hungarian_P, Total_F, SOL_Serbian_P, SA2_MAIN11, SOL_Spanish_M, SOL_Turkish_F, SOL_Serbian_M, SOL_Spanish_P, SOL_Serbian_F, SOL_Se_As_A_L_Tot_M, SOL_Se_As_A_L_Tot_F, SOL_Spanish_F, SOL_In_Ar_Lang_Beng_M, SOL_In_Ar_Lang_Beng_P, SOL_Chin_lang_Cant_P, Total_P, Total_M, SOL_In_Ar_Lang_Beng_F, SOL_Se_As_A_L_Tot_P, SOL_Thai_P, SOL_Thai_M, Language_spoken_home_ns_P, SOL_Chin_lang_Cant_M, SOL_Thai_F, SOL_Croatian_F, SA2_NAME11, SOL_Chin_lang_Cant_F, SOL_Turkish_M, SOL_Assyrian_P, SOL_Assyrian_M, SOL_Turkish_P, SOL_Hungarian_F, SOL_Hungarian_M, SOL_Assyrian_F, SOL_Iran_Lan_Tot_F, SOL_In_Ar_Lang_Urdu_F, SOL_In_Ar_Lang_Sinh_F, SOL_Iran_Lan_Tot_M, SOL_Polish_P, SOL_In_Ar_Lang_Urdu_M, SOL_Iran_Lan_Tot_P, SOL_In_Ar_Lang_Sinh_M, SOL_In_Ar_Lang_Urdu_P, SEO_Females, SOL_In_Ar_Lang_Sinh_P, SOL_Croatian_M, SOL_Korean_M, SOL_Croatian_P, SOL_Polish_M, SOL_Korean_P, SOL_Tot_M, SOL_German_F, SOL_Tot_P, SOL_Tot_F, SOL_Polish_F, SOL_Vietnamese_F, SOL_Samoan_F, SOL_Vietnamese_P, SOL_German_M, SOL_Korean_F, SOL_Vietnamese_M, SOL_Samoan_M, SOL_In_Ar_Lang_Hind_F, SOL_Samoan_P, SOL_German_P, SOL_In_Ar_Lang_Hind_P, SOL_Macedonian_P, SOL_In_Ar_Lang_Hind_M, SOL_Macedonian_M
11,153,4124,149,155,0,620,18,300,0,8,279,0,160,320,126,3,118,197,3,8,395,215,198,97,3,11,10,0,3,55,8,304,99,409,2140,8,5,3,26,448,6,255,10,102,510,4,7,7,47,106,101,255,13,13,14,200,88,917,20,0,194,101,12,59,0,0,3,45,340,19,3,197,29,3,468,3,0,449,143,6,17,343,24,6784,210,"213011333",143,177,102,292,108,233,282,149,5,14,318,13528,6744,9,515,15,3,857,152,12,113,"Kings Park (Vic.)",166,177,5,0,354,8,16,5,10,20,23,18,95,24,28,27,44,1984,50,124,0,237,50,0,4195,25,8547,4352,45,1306,56,2505,21,0,1199,53,29,109,46,66,706,37,363
16,128,5211,274,286,0,559,3,267,0,12,239,0,775,292,111,4,88,241,11,3,480,159,239,71,11,27,0,11,22,70,16,560,30,777,2695,15,7,8,24,708,8,466,7,127,959,3,0,9,57,201,33,493,17,0,10,63,185,1302,0,7,386,482,17,293,7,14,0,52,1307,28,28,783,32,3,628,40,3,674,524,68,15,233,26,9400,434,"213011334",150,93,205,324,229,193,230,174,30,58,369,18885,9485,28,423,26,13,1485,177,13,316,"St Albans - North",192,96,21,10,189,15,11,11,15,39,34,14,166,56,29,42,95,2516,76,295,5,611,66,11,6013,77,12189,6176,100,1847,73,3511,58,6,1664,63,102,136,135,235,437,133,204
14,73,10173,414,414,3,474,32,233,0,8,126,3,216,241,53,6,32,284,3,16,602,64,318,32,10,13,16,3,6,68,3,828,35,251,5152,10,3,7,23,216,11,213,3,138,440,3,0,16,70,557,33,227,27,0,6,68,534,355,0,0,1091,117,17,99,0,0,0,41,604,18,13,305,31,0,178,10,0,177,299,23,14,349,23,8934,125,"213011340",74,138,61,145,64,104,124,71,5,13,268,17936,9002,8,228,16,3,467,130,13,301,"Taylors Lakes",138,141,34,21,279,9,14,13,7,21,56,3,107,28,10,50,49,5021,106,288,9,589,56,14,3599,26,7296,3697,51,213,6,404,20,5,191,10,102,16,46,197,731,95,382
18,21,8911,95,95,0,267,7,123,0,15,30,0,86,144,9,3,23,34,15,0,60,32,26,9,0,4,7,14,29,95,4,190,0,250,4402,14,7,7,3,202,10,136,10,181,285,8,0,13,86,153,6,149,23,0,18,6,136,300,0,0,289,63,15,23,0,0,0,6,260,3,19,160,25,0,160,29,0,140,100,48,10,23,11,5947,47,"213021341",27,7,20,51,27,39,59,24,12,21,80,11779,5832,9,98,41,19,452,31,22,45,"Altona",49,3,0,0,10,8,3,0,7,3,3,7,31,5,14,0,8,4509,3,50,5,95,12,8,1180,49,2416,1236,19,55,3,108,46,3,53,3,43,6,95,94,56,51,33
23,142,11073,289,288,0,599,31,289,0,12,238,0,283,310,96,11,90,291,26,13,583,155,292,65,14,33,18,28,54,137,19,577,12,418,5456,25,12,13,17,436,35,262,6,254,542,9,0,26,117,297,14,280,61,3,15,26,256,697,3,0,553,166,15,117,0,0,31,40,608,23,33,334,27,65,340,32,34,357,274,65,12,225,19,9548,231,"213021342",70,16,117,166,114,207,271,96,13,23,319,18747,9199,10,478,25,9,854,158,16,111,"Altona Meadows",161,15,7,7,31,10,9,0,13,18,18,15,108,12,28,19,30,5617,37,99,15,210,43,26,3325,35,6820,3495,65,288,14,552,23,11,264,6,78,20,58,170,438,92,213
6,148,3397,203,247,0,1047,21,509,0,6,272,0,655,538,124,0,98,161,5,7,311,194,150,96,5,16,14,6,11,144,11,450,52,622,1712,7,3,4,21,632,7,305,6,259,633,3,7,10,115,103,48,328,17,21,9,100,105,997,28,3,208,402,12,253,5,8,3,40,1021,19,19,614,22,9,529,27,6,468,407,46,10,207,47,8242,238,"213011335",109,65,122,237,116,240,258,128,12,24,688,16208,7966,12,498,26,5,1254,346,21,265,"St Albans - South",342,65,3,0,130,25,22,3,14,38,19,29,156,65,43,23,103,1685,42,234,5,499,62,8,5632,44,11557,5925,94,2272,42,4327,32,3,2055,33,66,75,76,151,408,85,201
14,26,5476,383,388,0,440,10,228,0,8,51,0,91,212,25,6,30,815,23,7,1585,46,770,16,9,21,3,30,53,55,12,771,15,503,2755,3,0,3,5,457,15,140,4,110,305,5,0,14,55,521,18,165,29,3,9,33,464,525,3,0,985,65,8,26,0,0,3,11,231,6,15,148,15,6,258,22,3,267,83,37,7,117,22,6518,129,"213021343",20,15,57,47,72,74,86,27,7,13,297,13011,6493,6,160,19,5,960,155,14,88,"Altona North",142,5,0,0,20,13,9,0,3,11,3,3,114,27,6,5,38,2721,8,84,7,172,40,15,3235,37,6575,3340,74,323,11,616,19,8,293,4,22,15,56,44,237,22,120
3,3,1164,20,15,0,10,0,4,0,3,3,0,3,6,0,0,3,0,0,0,4,6,4,3,0,0,0,0,0,3,0,35,0,749,615,0,0,0,0,331,0,107,4,7,186,0,0,0,4,16,0,79,0,0,4,0,25,17,0,0,41,0,0,3,0,0,0,0,7,0,0,4,0,0,11,0,0,6,3,0,0,13,8,1080,11,"213041359",0,12,8,3,3,3,6,3,0,0,3,2663,1583,0,9,4,0,1080,0,4,4,"Rockbank - Mount Cottrell",3,11,0,0,23,4,4,0,0,0,0,0,12,0,0,4,0,549,4,4,0,8,7,0,219,4,419,200,5,5,0,11,0,0,6,0,0,0,4,0,19,0,6
9,34,3569,110,126,0,407,14,211,0,6,57,0,332,196,23,3,42,79,6,9,155,75,76,33,5,8,5,13,19,58,3,236,29,348,1799,28,24,4,13,298,13,28,0,116,64,3,4,8,58,126,34,36,21,16,3,63,100,689,20,3,226,214,3,118,0,3,0,65,713,52,33,443,7,0,338,69,0,351,270,102,4,46,11,4318,30,"213011336",39,27,16,99,14,74,91,60,48,79,228,8839,4521,31,165,20,10,646,119,10,49,"Sunshine",109,34,0,0,61,0,11,0,11,12,19,40,85,24,51,17,36,1770,36,53,8,102,38,22,2374,13,4624,2250,47,651,13,1252,6,14,601,11,57,24,19,128,80,71,34
3,49,2743,79,92,0,792,28,373,0,3,89,0,136,419,40,0,29,98,5,16,174,53,76,24,4,9,12,3,8,57,5,171,59,346,1377,17,8,9,6,296,8,300,3,101,614,0,0,10,44,193,46,314,18,6,3,105,188,498,6,0,381,86,10,50,7,7,0,25,300,19,10,186,19,4,243,11,4,255,114,21,9,20,15,5373,40,"213011337",98,42,21,188,19,79,99,90,11,16,586,10636,5263,5,178,10,4,642,283,6,53,"Sunshine North",303,44,6,3,86,12,3,3,9,12,12,21,123,33,30,13,45,1366,25,60,0,113,45,0,3540,11,7251,3711,78,1780,4,3378,13,0,1598,3,25,7,24,57,42,32,22
33,27,5291,143,151,6,1099,31,542,3,19,45,3,110,557,18,14,16,65,58,17,104,34,39,18,8,15,14,51,109,283,7,294,71,978,2739,38,27,11,12,652,21,12,4,546,34,3,0,20,263,109,67,22,41,5,7,138,137,839,5,0,246,69,18,41,6,6,8,34,1073,22,150,671,32,15,367,215,7,472,402,365,14,61,10,6200,54,"213031348",66,24,22,117,32,101,118,51,169,278,415,13201,7001,109,219,38,14,1630,212,24,46,"Footscray",203,28,0,0,52,10,0,0,11,30,7,38,28,87,49,20,117,2552,27,44,26,90,12,33,3284,26,6280,2996,16,833,0,1557,17,7,724,0,65,0,43,176,118,111,57
0,91,5025,585,624,0,658,25,317,0,0,168,0,183,341,77,0,80,147,10,14,308,137,161,57,16,33,11,8,18,121,17,1209,38,493,2576,19,16,3,7,464,15,387,3,245,790,4,4,17,124,288,25,403,32,6,7,63,248,1077,10,0,536,120,10,63,0,0,0,19,513,12,20,311,21,4,533,22,4,544,202,42,11,280,11,8420,98,"213011338",131,202,47,272,51,153,195,141,23,49,350,16747,8327,26,348,27,8,957,168,19,128,"Sunshine West",182,190,0,0,392,5,6,0,7,13,25,22,157,33,29,22,46,2449,47,115,8,243,66,21,5258,22,10765,5507,91,1695,51,3279,13,13,1584,44,55,95,35,146,551,91,271
39,16,12072,240,253,0,199,19,87,0,18,27,0,54,112,11,21,15,252,15,8,483,26,231,11,6,16,11,10,25,59,10,493,9,416,5953,6,3,3,0,369,17,19,11,107,48,12,0,18,48,224,3,29,35,0,23,12,187,293,0,0,411,39,16,15,0,0,6,3,253,3,20,157,27,11,129,36,5,164,96,56,11,115,10,8165,130,"213021344",27,18,60,54,70,43,54,27,8,13,80,16158,7993,5,97,17,6,785,36,11,57,"Newport",44,13,0,0,31,3,7,0,3,10,10,3,80,17,6,14,27,6119,24,51,3,108,29,11,1624,52,3301,1677,51,54,0,108,34,8,54,3,36,3,86,79,226,43,111
4,32,3169,47,51,0,138,17,61,0,4,44,0,40,77,12,0,14,76,12,8,141,21,65,7,4,9,9,11,23,42,5,98,9,120,1610,9,4,5,11,100,9,33,0,80,79,0,0,4,38,55,4,46,13,0,0,13,46,225,0,0,101,27,13,13,0,0,12,21,172,10,12,95,27,17,107,11,5,118,77,23,14,51,11,2474,37,"213021345",31,3,21,54,16,39,66,23,11,16,45,4972,2498,5,105,16,3,220,19,13,31,"Seabrook",26,4,0,0,7,7,4,0,5,0,7,4,22,0,9,6,0,1559,13,41,6,72,6,11,768,4,1583,815,16,48,0,90,4,5,42,0,40,0,8,80,96,40,45
17,10,12117,187,202,3,120,6,52,3,10,13,0,16,68,3,7,13,47,12,3,99,18,52,5,8,19,3,5,17,43,11,389,0,275,6019,12,5,7,4,243,17,27,8,69,62,9,0,21,26,192,5,35,38,0,17,5,165,225,0,0,357,11,7,5,0,0,8,4,95,0,19,59,17,15,119,20,7,106,36,39,10,47,7,7478,50,"213021346",34,7,22,77,28,16,38,43,6,6,46,14747,7269,0,54,17,0,518,21,17,64,"Williamstown",25,4,3,0,11,4,3,3,7,0,4,5,30,5,12,0,5,6098,4,43,3,107,10,6,975,37,2112,1137,20,45,0,92,41,3,47,0,8,0,78,25,91,17,44
18,136,7876,135,144,0,562,32,272,0,9,286,0,346,290,150,9,121,174,18,19,359,208,185,87,8,8,13,18,36,81,0,279,138,260,3917,25,13,12,49,227,8,188,5,149,399,5,0,11,68,208,149,211,19,5,10,287,200,598,5,19,408,190,30,156,23,42,4,113,1060,64,47,542,60,7,293,43,3,305,518,90,30,351,22,7806,155,"213041360",134,130,73,290,82,268,294,156,14,24,126,15464,7658,10,562,51,18,487,55,33,171,"Taylors Hill",71,145,25,12,275,12,10,13,31,75,77,41,92,74,72,67,149,3959,144,160,13,331,37,24,3481,13,7101,3620,55,294,17,553,15,11,259,23,153,40,28,307,681,154,330
25,82,5094,94,91,0,1593,26,751,0,15,146,0,215,842,64,10,75,130,30,13,246,128,116,53,5,8,13,27,57,253,3,185,76,878,2512,64,52,12,25,591,11,36,0,459,64,3,0,6,206,106,76,28,17,17,3,152,108,1228,17,0,214,147,10,68,5,5,4,66,655,41,35,414,24,4,590,47,0,638,241,82,14,58,12,7863,108,"213031347",124,56,57,249,51,157,200,125,25,40,982,15931,8068,15,357,43,13,1469,469,30,52,"Braybrook",513,56,4,4,112,8,4,0,12,36,18,74,78,72,86,21,108,2582,39,36,11,88,33,24,4678,12,9368,4690,45,1943,5,3747,9,13,1804,4,69,9,21,171,98,102,40
6,16,5509,145,157,6,224,7,115,3,3,34,3,41,109,18,3,12,21,10,4,39,19,18,7,4,7,3,13,23,37,3,302,14,283,2779,8,0,8,7,198,16,17,7,82,24,6,0,13,45,73,13,7,29,0,13,27,77,292,0,0,150,28,10,13,0,0,4,15,241,8,22,138,21,4,138,25,0,154,103,47,11,85,6,4101,66,"213031350",38,22,33,70,33,41,42,32,30,49,115,8360,4259,19,83,24,7,481,57,17,26,"Seddon - Kingsville",58,23,0,0,45,3,3,0,8,23,0,0,26,24,8,0,47,2730,0,23,0,49,10,5,1197,9,2370,1173,16,218,3,421,18,5,203,0,26,3,27,57,164,31,79
36,31,4620,93,107,0,1333,24,631,0,19,56,0,50,702,25,17,23,42,23,15,75,44,33,21,8,21,9,19,42,275,13,200,57,327,2352,16,6,10,18,269,18,10,8,515,22,12,0,19,240,204,66,12,37,0,20,123,180,233,0,0,384,32,15,18,0,0,4,36,283,18,30,172,24,4,120,34,0,113,111,64,9,42,6,5115,94,"213031349",101,29,45,209,49,74,92,108,11,23,695,10165,5050,12,166,22,7,596,325,15,64,"Maribyrnong",370,18,20,12,47,3,3,8,10,6,9,6,62,30,16,14,36,2268,23,60,13,124,24,31,2371,18,4949,2578,38,692,3,1324,18,18,632,4,36,7,36,87,77,51,35
75,177,18868,204,199,0,2789,117,1339,0,46,326,0,295,1450,149,29,154,205,281,61,427,282,222,128,84,168,56,290,571,952,84,403,96,589,9605,37,21,16,116,520,64,90,26,1829,191,23,7,74,877,239,94,101,138,9,49,190,216,1648,16,18,455,170,47,125,13,31,49,231,2075,115,177,1100,92,92,836,181,43,812,975,358,45,184,26,16093,227,"213051364",114,40,122,253,105,623,673,139,72,125,770,32413,16320,53,1296,76,29,1109,368,47,99,"Point Cook",402,32,3,0,72,13,13,3,41,100,73,43,109,119,84,79,219,9263,152,92,124,191,48,257,6126,42,12436,6310,61,255,14,499,52,133,244,15,447,29,94,926,387,479,203
14,236,12383,67,60,3,590,116,291,3,9,468,0,442,299,232,5,250,195,63,61,412,468,217,218,18,30,55,56,119,160,12,127,32,626,6174,39,24,15,77,564,28,116,3,304,233,7,0,33,144,111,35,117,61,4,10,67,137,1671,4,30,248,240,16,202,33,63,14,158,2227,81,149,1147,34,20,850,177,6,821,1080,326,18,94,22,11021,113,"213051365",139,28,58,322,55,561,610,183,80,155,219,21976,10955,75,1171,29,5,1190,112,24,43,"Tarneit",107,26,0,0,54,9,13,0,45,130,148,61,73,122,106,147,252,6209,295,34,3,77,38,14,4155,8,8403,4248,35,113,88,213,11,11,100,91,376,179,19,757,173,381,79
24,116,4731,21,23,0,438,67,217,0,9,210,0,338,221,94,15,102,183,41,39,400,185,217,83,5,9,28,49,90,144,4,44,19,1065,2345,20,12,8,43,265,13,24,0,278,50,4,3,15,134,37,22,26,28,3,4,41,41,1101,6,9,78,195,5,143,3,12,10,98,1480,55,98,817,12,17,558,101,7,543,663,199,7,49,6,5165,49,"213051366",73,15,27,158,22,254,298,85,76,143,119,11165,6000,67,552,18,6,1330,61,12,10,"Truganina",58,16,0,0,31,3,3,0,20,138,30,18,36,189,38,39,327,2386,69,12,25,22,17,53,2590,0,5104,2514,19,91,27,192,7,28,101,42,187,69,7,404,90,217,41
35,19,9787,348,405,3,328,0,155,0,21,32,3,34,173,13,14,13,65,9,0,120,18,55,5,5,9,0,3,12,77,4,753,9,321,4728,11,8,3,5,245,14,11,4,131,23,6,0,17,54,220,16,12,31,0,10,25,163,287,0,3,383,19,8,15,3,6,3,5,183,0,14,112,21,3,132,25,0,155,71,39,13,122,15,7057,62,"213031352",44,17,30,96,32,21,41,52,17,28,172,13746,6689,11,62,26,12,566,85,14,38,"Yarraville",87,18,0,0,35,7,8,0,6,7,3,11,63,7,17,10,14,5059,13,37,3,75,27,6,1640,27,3393,1753,36,223,0,430,20,3,207,0,21,0,47,55,265,34,143
4,15,15642,36,27,3,29,7,14,0,0,20,3,23,15,5,4,8,16,0,7,23,11,7,3,0,0,0,4,4,7,0,63,4,340,7664,0,0,0,0,302,5,26,18,16,64,21,0,13,9,52,5,38,18,0,39,9,50,132,0,0,102,13,8,10,0,0,0,3,50,3,3,29,17,0,77,3,0,55,21,6,9,12,13,8743,36,"213041353",18,7,15,37,21,12,30,19,0,0,4,17154,8411,0,42,7,0,642,0,7,24,"Bacchus Marsh",4,4,0,0,11,4,9,0,0,0,0,0,17,0,0,0,0,7978,0,14,0,38,7,0,407,22,870,463,10,20,5,42,19,0,22,9,8,14,41,21,25,13,13
11,43,8678,60,46,3,90,7,39,3,3,79,0,25,51,36,8,39,15,3,3,34,62,19,23,9,25,4,5,8,31,16,106,4,168,4325,8,5,3,24,170,14,3,7,51,6,5,3,15,20,33,3,3,29,0,12,7,38,294,3,35,71,11,6,14,35,70,11,45,183,21,4,86,11,15,151,7,4,143,97,11,5,0,13,5303,44,"214011376",47,13,23,96,21,68,88,49,3,3,32,10549,5246,0,156,11,3,338,16,8,20,"Skye - Sandhurst",16,16,6,6,29,7,6,0,41,4,37,40,47,0,81,34,4,4353,71,24,0,44,22,0,753,7,1533,780,25,8,13,14,17,0,6,16,38,29,24,69,4,31,4
29,422,13192,223,226,0,957,87,455,0,16,794,0,266,502,372,13,377,239,54,46,507,740,268,363,6,13,41,47,101,192,7,449,99,521,6531,48,18,30,75,531,16,291,6,363,599,7,17,24,171,268,117,308,40,9,13,216,230,1453,26,42,498,143,50,123,25,67,3,157,1402,82,48,736,94,6,730,46,3,723,666,94,44,311,29,13283,273,"213041354",312,158,140,694,133,823,899,382,39,68,378,26068,12785,29,1722,39,14,1052,167,25,170,"Caroline Springs",211,146,28,10,304,11,18,18,89,119,162,52,179,137,141,156,256,6661,318,157,39,327,85,83,5733,21,11824,6091,94,548,38,1055,17,44,507,41,185,79,38,400,616,215,305
20,102,12838,104,106,3,290,28,142,3,16,177,0,175,148,75,4,115,179,32,16,361,200,182,85,19,29,12,32,64,78,10,210,13,394,6364,11,5,6,66,380,15,159,4,144,295,5,0,13,66,247,10,136,28,0,9,23,247,992,0,12,494,115,15,60,10,22,7,136,888,70,52,465,31,7,540,61,0,452,423,113,16,123,7,9613,96,"213051361",98,16,49,207,47,204,265,109,47,91,123,18977,9364,44,469,47,15,774,66,32,49,"Hoppers Crossing - North",57,33,0,0,49,3,4,0,18,80,60,15,88,79,33,49,159,6474,109,51,5,100,40,9,2606,23,5365,2759,48,82,26,142,16,4,60,27,127,53,39,241,233,114,110
17,116,21496,86,91,0,297,39,118,0,12,209,0,266,179,93,5,103,168,16,26,327,169,159,66,15,29,13,17,33,103,14,177,20,815,10555,22,11,11,55,876,22,86,6,174,169,17,3,35,71,312,6,83,57,5,23,26,272,1917,8,3,584,147,21,119,0,3,8,112,992,57,51,514,46,15,968,64,7,949,478,115,25,60,54,15215,143,"213051367",142,20,63,279,80,189,261,137,67,141,97,29741,14526,74,450,38,15,1691,41,23,52,"Werribee",56,25,3,0,45,31,23,3,17,30,61,16,155,42,33,50,72,10941,111,53,13,105,69,37,3156,35,6554,3398,86,98,39,205,39,24,107,28,143,67,74,287,104,144,44
3,23,7773,62,68,0,136,10,57,0,3,40,0,118,79,17,0,17,27,10,3,49,22,22,5,13,25,7,3,13,45,12,130,5,181,3867,7,7,0,9,189,8,12,3,76,33,4,0,14,31,486,3,21,22,0,7,8,426,300,0,0,912,68,5,50,0,0,0,17,246,8,9,138,10,0,147,14,0,153,108,23,5,58,6,5323,49,"213051368",19,4,24,49,25,32,53,30,18,29,52,10476,5153,11,85,21,7,370,23,14,18,"Werribee - South",29,4,0,0,8,3,3,0,0,0,11,7,37,4,7,16,4,3906,27,9,0,27,14,3,1105,16,2333,1228,23,3,0,15,6,3,12,0,27,0,22,45,114,18,56
14,97,13239,33,47,0,177,32,78,0,10,177,0,155,99,80,4,85,75,11,12,141,142,66,57,8,20,20,12,23,67,12,80,5,476,6453,7,4,3,38,466,23,41,4,115,82,6,3,21,48,66,5,41,44,3,10,10,57,754,6,3,123,90,7,65,3,6,5,79,683,41,33,364,14,5,366,46,0,388,319,79,7,21,9,8842,72,"213051369",55,6,36,108,36,169,205,53,35,67,52,17304,8462,32,374,19,4,942,25,15,26,"Wyndham Vale",27,10,6,3,16,5,4,3,9,29,47,10,43,24,19,43,53,6786,90,23,5,49,21,9,1533,12,3123,1590,22,50,20,74,11,4,24,21,113,41,23,239,35,126,14
10,37,2760,17,12,0,170,13,78,0,7,60,0,363,92,23,3,51,49,24,6,87,86,38,35,3,7,7,24,48,56,4,29,7,193,1431,3,3,0,12,133,6,6,3,104,21,3,0,6,48,26,6,15,12,0,6,13,15,638,0,3,41,240,3,123,3,6,15,21,698,9,42,450,8,24,282,60,9,356,248,102,5,12,11,2498,23,"213051363",32,0,11,68,12,89,118,36,22,31,53,5353,2855,9,207,12,3,326,24,9,5,"Laverton",29,0,3,3,0,3,8,0,3,6,5,6,15,17,9,13,23,1329,18,4,5,9,4,11,1231,4,2267,1036,11,49,5,88,4,6,39,3,63,8,8,161,23,98,11
11,63,15199,77,62,0,130,16,60,0,7,91,0,57,70,28,4,71,57,10,8,117,114,60,43,22,52,8,10,20,42,30,139,6,584,7494,10,6,4,92,548,26,5,50,77,9,98,3,36,35,60,5,4,62,5,148,11,65,447,8,44,125,35,0,22,41,85,27,187,436,95,20,221,3,44,224,18,17,223,215,38,3,3,43,9731,31,"214011370",66,15,15,130,16,89,152,64,5,14,42,19122,9391,9,241,36,10,1132,20,26,33,"Carrum Downs",22,21,4,0,36,23,20,4,51,21,41,52,70,17,103,43,38,7705,84,22,3,55,33,6,1313,24,2791,1478,37,29,13,54,18,3,25,11,102,24,42,205,6,103,3
15,43,17565,106,105,0,284,11,119,0,8,65,0,20,165,22,7,22,53,21,8,87,27,34,5,41,94,3,17,38,118,53,211,9,679,8522,28,17,11,16,674,30,3,24,200,7,44,0,44,82,89,5,4,74,0,68,14,80,720,0,10,169,12,3,8,9,19,0,27,153,11,5,85,6,0,365,8,0,355,68,13,3,5,25,11129,65,"214011371",48,13,34,109,31,47,94,61,5,9,70,21582,10453,4,141,32,13,1353,32,19,30,"Frankston",38,7,0,0,20,10,15,0,21,6,24,26,84,6,47,27,12,9043,51,17,10,47,45,15,1252,58,2664,1412,39,15,13,22,48,5,7,15,21,28,106,48,8,27,3
13,27,16108,81,85,0,174,19,74,0,8,39,0,20,100,12,5,33,54,9,15,97,49,43,16,21,56,4,12,21,59,35,166,5,550,7823,15,7,8,4,492,15,5,18,103,10,25,0,29,44,50,5,5,44,0,43,10,46,436,0,5,96,10,6,10,5,10,3,4,115,0,4,61,11,3,216,7,0,220,54,11,5,9,38,9785,66,"214011372",31,8,34,71,32,44,84,40,4,4,61,19059,9274,0,128,22,7,1042,25,15,28,"Frankston North",36,9,0,0,17,21,17,0,13,0,16,12,67,4,25,13,4,8285,29,22,4,50,41,4,901,44,1909,1008,26,10,15,20,46,0,10,16,24,31,90,47,12,23,3
22,8,15592,75,80,3,132,6,68,3,17,8,0,6,64,0,5,14,21,5,3,36,21,15,7,16,39,3,3,8,48,23,155,3,262,7570,24,16,8,6,365,17,4,29,100,7,29,0,24,52,90,4,3,41,3,58,7,102,213,3,5,192,3,7,3,0,5,7,10,33,4,0,16,18,10,112,0,3,101,17,0,11,3,22,9122,42,"214011373",28,0,24,53,18,13,30,25,4,4,25,17616,8494,0,43,24,7,627,12,17,14,"Frankston South",13,4,0,0,4,14,8,0,13,4,6,19,37,0,32,5,4,8022,11,13,5,27,14,5,662,74,1397,735,23,4,6,11,45,0,7,0,4,6,119,8,3,4,0
20,13,20816,54,42,0,82,10,32,0,11,13,0,12,50,0,9,9,40,4,5,80,14,40,5,7,20,5,0,4,37,13,96,3,287,10149,6,3,3,3,232,10,6,43,61,15,56,0,12,24,68,0,9,22,0,99,3,77,234,0,0,145,7,0,5,0,0,5,6,29,3,0,18,0,11,111,0,6,123,11,0,0,0,12,11494,19,"214011374",21,0,12,49,7,10,31,28,0,0,18,22496,11002,0,41,18,6,519,8,12,15,"Langwarrin",10,4,7,4,4,6,6,3,3,0,6,3,28,0,6,5,0,10667,11,14,0,29,11,0,566,35,1161,595,17,4,3,4,44,0,0,3,0,6,79,6,0,6,0
